Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
2166272;1000014452691669600;63854831301035;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.095, 0.080, 0.992);(0.000, 0.000, 0.000);61.725;VALID;(0.101, 0.080, 0.992);(-0.031, 0.000, 0.000);0.277;2.023;7.305;VALID;(0.090, 0.080, 0.993);(0.031, 0.000, 0.000);0.297;1.942;6.536;2;0.3530122
2166273;1000014452696653400;63854831301035;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.096, 0.081, 0.992);(0.000, 0.000, 0.000);61.725;VALID;(0.103, 0.081, 0.991);(-0.031, 0.000, 0.000);0.277;2.024;7.305;VALID;(0.090, 0.081, 0.993);(0.031, 0.000, 0.000);0.297;1.943;6.536;2;0.3250661
2166274;1000014452701644900;63854831301035;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.097, 0.083, 0.992);(0.000, 0.000, 0.000);61.725;VALID;(0.105, 0.083, 0.991);(-0.031, 0.000, 0.000);0.277;2.025;7.305;VALID;(0.091, 0.083, 0.992);(0.031, 0.000, 0.000);0.297;1.943;6.536;2;0.3115586
2166275;1000014452706629800;63854831301035;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.099, 0.085, 0.991);(0.000, 0.000, 0.000);61.725;VALID;(0.107, 0.084, 0.991);(-0.031, 0.000, 0.000);0.277;2.025;7.305;VALID;(0.092, 0.085, 0.992);(0.031, 0.000, 0.000);0.297;1.944;6.536;2;0.277465
2166276;1000014452711620200;63854831301035;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.101, 0.086, 0.991);(0.000, 0.000, 0.000);61.725;VALID;(0.110, 0.086, 0.990);(-0.031, 0.000, 0.000);0.277;2.025;7.305;VALID;(0.093, 0.086, 0.992);(0.031, 0.000, 0.000);0.297;1.944;6.536;2;0.275442
2166277;1000014452716627500;63854831301035;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.104, 0.088, 0.991);(0.000, 0.000, 0.000);61.725;VALID;(0.114, 0.087, 0.990);(-0.031, 0.000, 0.000);0.277;2.026;7.305;VALID;(0.095, 0.088, 0.992);(0.031, 0.000, 0.000);0.297;1.944;6.536;2;0.2108667
2166278;1000014452721684500;63854831301035;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.106, 0.089, 0.990);(0.000, 0.000, 0.000);61.725;VALID;(0.117, 0.089, 0.989);(-0.031, 0.000, 0.000);0.277;2.026;7.305;VALID;(0.096, 0.089, 0.991);(0.031, 0.000, 0.000);0.298;1.945;6.536;2;0.2726949
2166279;1000014452726691800;63854831301035;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.109, 0.090, 0.990);(0.000, 0.000, 0.000);61.725;VALID;(0.120, 0.090, 0.989);(-0.031, 0.000, 0.000);0.278;2.027;7.305;VALID;(0.098, 0.090, 0.991);(0.031, 0.000, 0.000);0.298;1.946;6.536;2;0.2489516
2166280;1000014452731720500;63854831301035;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.111, 0.092, 0.990);(0.000, 0.000, 0.000);61.725;VALID;(0.123, 0.092, 0.988);(-0.031, 0.000, 0.000);0.278;2.028;7.305;VALID;(0.100, 0.092, 0.991);(0.031, 0.000, 0.000);0.298;1.946;6.536;2;0.251247
2166281;1000014452736763100;63854831301035;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.114, 0.093, 0.989);(0.000, 0.000, 0.000);61.725;VALID;(0.126, 0.093, 0.988);(-0.031, 0.000, 0.000);0.278;2.029;7.305;VALID;(0.102, 0.094, 0.990);(0.031, 0.000, 0.000);0.298;1.947;6.536;2;0.3182205
2166282;1000014452741796200;63854831301036;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.116, 0.095, 0.989);(0.000, 0.000, 0.000);61.725;VALID;(0.128, 0.095, 0.987);(-0.031, 0.000, 0.000);0.278;2.029;7.305;VALID;(0.103, 0.095, 0.990);(0.031, 0.000, 0.000);0.298;1.947;6.536;2;0.3374797
2166283;1000014452746772100;63854831301036;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.117, 0.096, 0.988);(0.000, 0.000, 0.000);61.725;VALID;(0.130, 0.096, 0.987);(-0.031, 0.000, 0.000);0.278;2.029;7.305;VALID;(0.105, 0.097, 0.990);(0.031, 0.000, 0.000);0.298;1.947;6.536;2;0.3889795
2166284;1000014452751753300;63854831301036;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.119, 0.097, 0.988);(0.000, 0.000, 0.000);61.725;VALID;(0.131, 0.097, 0.987);(-0.031, 0.000, 0.000);0.278;2.028;7.305;VALID;(0.107, 0.097, 0.990);(0.031, 0.000, 0.000);0.298;1.947;6.536;2;0.4411411
2166285;1000014452756802600;63854831301036;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.120, 0.098, 0.988);(0.000, 0.000, 0.000);61.725;VALID;(0.132, 0.098, 0.986);(-0.031, 0.000, 0.000);0.278;2.028;7.305;VALID;(0.108, 0.098, 0.989);(0.031, 0.000, 0.000);0.298;1.946;6.536;2;0.4631119
2166286;1000014452761831300;63854831301036;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.122, 0.099, 0.988);(0.000, 0.000, 0.000);61.725;VALID;(0.134, 0.099, 0.986);(-0.031, 0.000, 0.000);0.277;2.027;7.305;VALID;(0.110, 0.099, 0.989);(0.031, 0.000, 0.000);0.297;1.944;6.536;2;0.4407163
2166287;1000014452766864400;63854831301036;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.123, 0.100, 0.987);(0.000, 0.000, 0.000);61.725;VALID;(0.135, 0.100, 0.986);(-0.031, 0.000, 0.000);0.277;2.025;7.305;VALID;(0.111, 0.100, 0.989);(0.031, 0.000, 0.000);0.297;1.941;6.536;2;0.4319533
2166288;1000014452771967000;63854831301036;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.125, 0.101, 0.987);(0.000, 0.000, 0.000);61.725;VALID;(0.137, 0.101, 0.985);(-0.031, 0.000, 0.000);0.277;2.022;7.305;VALID;(0.113, 0.101, 0.988);(0.031, 0.000, 0.000);0.296;1.937;6.536;2;0.389826
2166289;1000014452777082300;63854831301036;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.127, 0.102, 0.987);(0.000, 0.000, 0.000);61.725;VALID;(0.139, 0.101, 0.985);(-0.031, 0.000, 0.000);0.276;2.019;7.305;VALID;(0.115, 0.102, 0.988);(0.031, 0.000, 0.000);0.296;1.932;6.536;2;0.3845891
2166290;1000014452782083700;63854831301036;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.130, 0.102, 0.986);(0.000, 0.000, 0.000);61.725;VALID;(0.141, 0.102, 0.985);(-0.031, 0.000, 0.000);0.276;2.015;7.305;VALID;(0.119, 0.102, 0.988);(0.031, 0.000, 0.000);0.295;1.926;6.536;2;0.3571833
2166291;1000014452786837800;63854831301036;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.132, 0.103, 0.986);(0.000, 0.000, 0.000);61.725;VALID;(0.144, 0.102, 0.984);(-0.031, 0.000, 0.000);0.275;2.011;7.305;VALID;(0.121, 0.103, 0.987);(0.031, 0.000, 0.000);0.294;1.921;6.536;2;0.4146873
2166292;1000014452791912600;63854831301036;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.134, 0.103, 0.986);(0.000, 0.000, 0.000);61.725;VALID;(0.146, 0.103, 0.984);(-0.031, 0.000, 0.000);0.275;2.005;7.305;VALID;(0.122, 0.103, 0.987);(0.031, 0.000, 0.000);0.293;1.915;6.536;2;0.4388596
2166293;1000014452796948200;63854831301036;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.136, 0.103, 0.985);(0.000, 0.000, 0.000);61.725;VALID;(0.149, 0.103, 0.983);(-0.031, 0.000, 0.000);0.274;2.000;7.305;VALID;(0.124, 0.104, 0.987);(0.031, 0.000, 0.000);0.292;1.910;6.536;2;0.466794
2166294;1000014452801900400;63854831301036;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.138, 0.104, 0.985);(0.000, 0.000, 0.000);61.725;VALID;(0.151, 0.104, 0.983);(-0.031, 0.000, 0.000);0.273;1.995;7.305;VALID;(0.125, 0.104, 0.987);(0.031, 0.000, 0.000);0.291;1.903;6.536;2;0.5036957
2166295;1000014452806906200;63854831301036;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.139, 0.105, 0.985);(0.000, 0.000, 0.000);61.725;VALID;(0.153, 0.105, 0.983);(-0.031, 0.000, 0.000);0.272;1.989;7.305;VALID;(0.126, 0.105, 0.986);(0.031, 0.000, 0.000);0.290;1.895;6.536;2;0.4516109
2166296;1000014452811941800;63854831301036;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.140, 0.107, 0.984);(0.000, 0.000, 0.000);61.725;VALID;(0.154, 0.107, 0.982);(-0.031, 0.000, 0.000);0.272;1.984;7.305;VALID;(0.126, 0.107, 0.986);(0.031, 0.000, 0.000);0.289;1.887;6.536;2;0.4603172
2166297;1000014452816947600;63854831301036;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.141, 0.109, 0.984);(0.000, 0.000, 0.000);61.725;VALID;(0.155, 0.109, 0.982);(-0.031, 0.000, 0.000);0.271;1.977;7.305;VALID;(0.126, 0.109, 0.986);(0.031, 0.000, 0.000);0.287;1.878;6.536;2;0.4342351
